stock_id,year,month,price_high,price_low,price_open,price_close,volume
17,2016,4,115.61,109.38,111.66,112.27,47195742
17,2016,5,114.72,109.49,112.9,113.23,45936997
17,2016,6,123.07,115.3,112.8,122.13,57390860
17,2016,7,121.68,116.55,119.18,115.21,85573451
17,2016,8,120.54,115.92,113.99,117.12,40673026
17,2016,9,119.11,114.18,115.83,115.45,33892190
17,2016,10,115.07,107.95,114.37,107.35,53618317
17,2016,11,132.36,106.84,104.83,130.84,70442334
17,2016,12,134.91,124.74,130.3,124.01,55763428
17,2017,1,124.85,117.55,120.55,118.61,74302360
17,2017,2,129.55,121.2,118.04,128.76,61408917
17,2017,3,133.95,126.53,129.63,127.55,58303959
17,2017,4,134.42,129.0,127.66,135.07,43207765
17,2017,5,145.71,137.19,134.56,144.86,61174195
17,2017,6,153.02,147.75,144.98,151.83,40832807
17,2017,7,157.15,153.44,151.92,154.31,35677368
17,2017,8,160.69,153.17,156.33,157.7,42288250
17,2017,9,163.64,154.51,156.79,159.01,38529941
17,2017,10,180.48,153.04,159.02,170.03,54990956
17,2017,11,179.9,172.19,169.69,180.18,55096222
17,2017,12,184.87,179.23,176.59,180.39,85923744
17,2018,1,192.96,181.96,180.06,186.82,61589852
17,2018,2,186.7,183.51,186.16,181.49,13367340
18,2013,2,50.38,48.93,50.08,49.95,63389060
18,2013,3,52.08,50.27,49.57,52.02,64801234
18,2013,4,54.0,49.33,51.72,54.44,77873152
18,2013,5,56.45,54.0,54.28,55.69,62982849
18,2013,6,58.05,55.77,55.1,58.12,56686273
18,2013,7,61.19,56.75,57.47,61.68,48917856
18,2013,8,63.37,58.2,62.21,57.79,39972283
18,2013,9,62.96,59.02,57.62,61.99,37751138
18,2013,10,66.68,62.54,62.6,64.98,47211326
18,2013,11,67.2,65.04,64.9,66.37,37105239
18,2013,12,67.25,65.99,66.11,66.8,39541508
18,2014,1,66.63,62.53,65.81,62.78,44917020
18,2014,2,63.39,61.64,60.69,64.08,37458838
18,2014,3,65.66,62.71,63.0,63.04,39048333
18,2014,4,64.36,61.8,63.01,62.72,40983697
18,2014,5,63.53,61.51,62.43,61.23,36023872
18,2014,6,63.19,61.68,61.2,62.25,34665134
18,2014,7,63.9,61.2,62.26,59.74,38452415
18,2014,8,61.3,59.17,58.52,61.24,39947321
18,2014,9,61.62,58.52,61.07,58.25,49595647
18,2014,10,60.5,56.17,57.4,59.73,58951612
18,2014,11,60.2,59.05,59.15,59.73,39199118
18,2014,12,62.06,58.52,59.1,61.09,45357539
18,2015,1,61.5,57.82,60.66,57.08,41333031
18,2015,2,62.16,58.27,56.41,62.25,40148380
18,2015,3,63.95,61.64,62.02,64.01,47057225
18,2015,4,64.68,63.9,63.31,63.04,34091361
18,2015,5,64.45,62.57,62.8,62.22,45461248
18,2015,6,63.35,61.89,61.98,62.2,43775067
18,2015,7,64.32,61.39,62.13,64.05,50801703
18,2015,8,64.4,57.04,63.39,58.6,49790828
18,2015,9,58.9,56.95,56.43,58.13,44538965
18,2015,10,64.4,58.47,57.52,63.75,52758426
18,2015,11,65.7,63.58,63.92,65.24,44070179
18,2015,12,65.94,58.9,65.39,59.9,46453652
18,2016,1,59.17,56.18,58.2,57.96,49214034
18,2016,2,60.58,56.6,56.31,59.52,52321127
18,2016,3,63.73,60.58,59.92,63.14,48916165
18,2016,4,69.06,63.63,62.83,68.97,50520024
18,2016,5,69.95,68.65,68.34,69.46,47021776
18,2016,6,71.6,68.59,68.75,72.16,45907510
18,2016,7,74.0,72.0,72.01,72.28,36264683
18,2016,8,74.37,71.8,71.33,74.18,38001180
18,2016,9,74.28,72.02,73.37,71.87,34136874
18,2016,10,72.06,69.18,71.25,68.87,34968070
18,2016,11,72.83,68.81,67.92,71.38,38707134
18,2016,12,71.52,68.85,70.13,69.6,51166340
18,2017,1,70.55,69.91,69.32,69.99,48743600
18,2017,2,72.15,68.13,66.6,72.35,43271798
18,2017,3,73.0,71.78,72.81,72.42,43354672
18,2017,4,75.23,72.74,72.08,74.88,42410668
18,2017,5,75.14,73.88,74.43,75.38,34840664
18,2017,6,79.05,75.19,75.25,77.68,38137180
18,2017,7,79.58,77.38,77.88,79.75,28144933
18,2017,8,82.22,80.11,80.74,82.55,35068339
18,2017,9,83.93,81.4,82.45,81.39,33254022
18,2017,10,85.14,82.13,81.41,83.89,31079053
18,2017,11,87.6,84.01,83.99,87.64,32055506
18,2017,12,89.68,87.5,85.23,87.78,32081588
18,2018,1,91.2,87.09,87.67,88.2,59221901
18,2018,2,89.59,85.99,88.39,85.6,14565197
19,2013,2,87.4,83.95,86.79,85.16,16943168
19,2013,3,91.59,85.85,84.41,92.11,21415830
19,2013,4,105.52,93.13,91.88,105.73,26093467
19,2013,5,129.75,105.68,103.75,123.29,54127609
19,2013,6,127.33,121.45,121.85,126.22,25181220
19,2013,7,135.2,123.44,125.13,134.27,29550152
19,2013,8,136.71,132.69,134.6,135.18,20132733
19,2013,9,143.5,136.07,135.96,144.0,33875282
19,2013,10,156.39,141.69,142.26,154.58,37370885
19,2013,11,165.51,156.87,154.86,163.07,22586249
19,2013,12,166.75,160.85,162.21,168.0,24997606
19,2014,1,186.18,168.66,166.59,188.98,34774675
19,2014,2,227.61,184.61,181.51,220.82,65054672
19,2014,3,227.06,205.54,212.35,205.85,54886608
19,2014,4,210.01,193.27,204.86,204.33,61491887
19,2014,5,215.64,197.86,204.33,211.54,41492203
19,2014,6,224.62,209.14,208.09,223.05,49472620
19,2014,7,226.8,214.8,223.62,214.26,44592525
19,2014,8,227.81,204.84,213.23,226.98,49493126
19,2014,9,248.0,229.41,225.26,241.28,44439230
19,2014,10,247.0,221.11,236.13,242.74,56367366
19,2014,11,271.63,245.49,242.33,270.61,83033797
19,2014,12,269.34,258.15,262.64,257.41,51214178
19,2015,1,282.32,259.27,258.11,266.54,53420411
19,2015,2,296.43,268.4,262.0,291.36,66716661
19,2015,3,316.55,291.89,292.8,297.62,80518671
19,2015,4,299.5,289.6,292.82,282.86,59822068
19,2015,5,313.7,287.05,284.68,306.81,47272608
19,2015,6,311.98,298.68,305.53,303.46,41289763
19,2015,7,337.08,305.05,304.4,331.15,50409263
19,2015,8,337.0,305.84,331.2,303.74,54922095
19,2015,9,304.76,263.8,292.54,271.81,75408378
19,2015,10,310.4,259.0,266.09,308.47,129444810
19,2015,11,321.05,301.55,310.41,313.89,105720217
19,2015,12,321.95,303.72,313.01,312.5,62841561
19,2016,1,307.89,286.95,305.1,284.43,53756746
19,2016,2,298.99,272.66,277.87,290.11,55001867
19,2016,3,296.54,274.73,290.31,268.03,71166645
19,2016,4,268.86,219.4,262.18,216.56,167687547
19,2016,5,241.99,209.08,216.02,235.75,95728889
19,2016,6,249.68,225.87,235.25,231.09,77993622
19,2016,7,259.75,234.39,229.76,252.95,53586807
19,2016,8,255.0,237.5,252.82,234.54,71244161
19,2016,9,245.62,232.22,233.62,230.31,68652176
19,2016,10,241.43,214.64,227.43,208.94,74075797
19,2016,11,223.42,192.89,207.21,194.3,152056642
19,2016,12,207.6,190.51,189.32,210.01,96745200
19,2017,1,220.5,213.2,212.25,218.89,73252172
19,2017,2,249.33,230.6,217.56,244.82,70103157
19,2017,3,245.94,236.41,242.44,238.92,71900561
19,2017,4,243.09,236.41,236.5,243.86,36558799
19,2017,5,246.05,221.3,243.16,223.75,60981611
19,2017,6,247.71,227.39,223.64,243.09,46687715
19,2017,7,255.99,242.1,243.41,252.33,31707713
19,2017,8,252.3,224.1,251.76,229.48,47918475
19,2017,9,236.01,205.38,226.57,204.95,59833122
19,2017,10,212.85,178.96,204.87,177.23,95085013
19,2017,11,182.3,172.31,169.64,173.83,75979509
19,2017,12,173.83,165.48,169.0,163.58,62191987
19,2018,1,190.5,171.12,163.46,180.26,57589718
19,2018,2,179.98,172.43,178.11,170.39,22157462
20,2013,2,39.5,37.61,38.51,38.01,302861762
20,2013,3,39.63,38.01,37.15,38.82,284632924
20,2013,4,41.74,38.6,38.06,41.42,378649386
20,2013,5,46.37,42.21,41.12,44.46,382648663
20,2013,6,45.9,43.04,43.23,44.7,372094202
20,2013,7,47.63,44.71,44.73,45.51,229186959
20,2013,8,49.46,46.71,46.02,46.46,242783920
20,2013,9,50.79,48.15,47.04,48.63,179969167
20,2013,10,52.48,48.06,48.51,51.65,181805145
20,2013,11,50.02,48.14,48.02,49.75,255716445
20,2013,12,51.42,48.84,49.61,51.05,186823915
20,2014,1,52.21,48.53,50.47,47.96,197622638
20,2014,2,49.96,47.88,46.8,49.77,214601119
20,2014,3,51.64,49.1,49.0,50.01,184801504
20,2014,4,52.77,49.95,49.93,53.13,175770164
20,2014,5,55.34,52.03,52.54,54.07,173945015
20,2014,6,56.0,54.34,53.82,54.58,148280384
20,2014,7,55.51,52.96,54.94,51.98,132630351
20,2014,8,56.27,52.41,51.61,56.06,170061563
20,2014,9,56.52,54.51,55.46,54.02,151089739
20,2014,10,54.04,49.8,52.87,53.57,250037532
20,2014,11,55.15,53.81,53.17,54.8,140664966
20,2014,12,56.73,54.11,53.92,56.01,155026327
20,2015,1,56.53,49.62,55.75,48.87,199510784
20,2015,2,55.2,50.6,49.01,55.33,189631339
20,2015,3,56.15,54.5,55.04,54.79,166629858
20,2015,4,58.36,55.02,54.23,56.29,149895757
20,2015,5,60.13,58.03,56.8,58.61,131227919
20,2015,6,63.15,59.0,58.33,61.82,200133056
20,2015,7,64.6,62.02,62.04,64.12,128150462
20,2015,8,64.23,58.89,63.8,60.34,212383339
20,2015,9,59.8,56.1,58.31,56.82,159141735
20,2015,10,63.86,57.2,56.06,63.06,157369454
20,2015,11,63.62,60.02,63.18,63.58,201061232
20,2015,12,63.93,59.74,63.62,61.97,197529757
20,2016,1,60.66,55.3,59.82,56.48,201298758
20,2016,2,55.82,51.12,55.38,50.2,233185957
20,2016,3,54.51,51.97,50.39,54.05,172087931
20,2016,4,56.5,53.66,53.71,55.82,128685110
20,2016,5,58.41,55.03,55.89,57.88,152920957
20,2016,6,57.72,49.88,57.02,52.89,163040145
20,2016,7,54.66,51.29,52.56,54.44,104541552
20,2016,8,59.74,54.39,54.15,59.83,113188480
20,2016,9,59.91,58.12,58.99,59.34,147106865
20,2016,10,61.64,59.26,58.49,61.7,109575707
20,2016,11,64.14,58.34,59.91,63.33,163141610
20,2016,12,66.74,64.15,63.6,65.31,110889847
20,2017,1,66.84,64.95,64.69,64.26,111418738
20,2017,2,66.43,62.52,64.06,63.92,155061608
20,2017,3,64.73,61.12,64.37,62.43,158649314
20,2017,4,62.53,59.7,61.34,60.91,120582064
20,2017,5,64.19,61.79,61.07,63.63,185626459
20,2017,6,64.31,63.28,63.63,62.52,107794580
20,2017,7,65.41,63.27,62.82,65.45,76792385
20,2017,8,66.17,60.34,64.79,60.48,110828704
20,2017,9,61.24,59.47,60.44,61.39,120920995
20,2017,10,65.43,61.7,61.38,64.61,100686941
20,2017,11,64.92,59.19,64.51,59.96,115317049
20,2017,12,60.42,59.15,58.98,59.58,88703835
20,2018,1,64.64,60.0,59.12,63.92,126946597
20,2018,2,63.88,60.68,63.3,60.47,36748766
21,2013,2,29.96,28.66,27.27,29.62,20158841
21,2013,3,30.73,29.82,29.32,30.66,21231113
21,2013,4,31.7,30.86,30.34,31.11,22804815
21,2013,5,33.2,30.53,30.89,30.26,28629070
21,2013,6,31.0,28.0,30.23,30.04,38243039
21,2013,7,31.31,30.04,29.83,29.38,22297245
21,2013,8,29.48,27.73,29.36,27.53,21628524
21,2013,9,29.87,27.75,26.95,27.94,15437382
21,2013,10,29.55,27.78,27.79,27.98,22294882
21,2013,11,27.97,25.44,26.66,25.11,19985692
21,2013,12,26.09,25.14,24.91,25.91,25949506
21,2014,1,27.55,25.8,25.66,27.97,31032413
21,2014,2,30.17,28.05,27.66,29.89,40233803
21,2014,3,31.06,29.94,29.68,30.22,24161030
21,2014,4,30.77,29.31,29.76,30.83,29036806
21,2014,5,31.74,31.03,30.47,31.48,21970393
21,2014,6,32.55,31.49,31.4,32.27,20669929
21,2014,7,34.23,32.38,32.1,34.18,21154033
21,2014,8,34.15,33.39,33.51,34.27,19369760
21,2014,9,34.85,31.92,34.08,31.82,18297243
21,2014,10,36.19,32.13,31.7,35.79,30502302
21,2014,11,37.34,36.14,35.85,37.25,26501425
21,2014,12,38.37,36.05,37.07,37.15,27743770
21,2015,1,41.3,37.95,37.24,39.86,34082497
21,2015,2,40.25,37.45,38.77,37.68,26625094
21,2015,3,41.19,37.12,37.59,39.36,21912758
21,2015,4,39.35,37.74,38.78,37.73,23125247
21,2015,5,38.97,37.96,37.96,37.93,26137107
21,2015,6,38.46,37.19,37.63,36.93,24580294
21,2015,7,40.03,37.82,36.79,39.08,27330422
21,2015,8,40.11,36.54,39.06,36.03,27463203
21,2015,9,36.95,35.45,35.19,37.02,29746808
21,2015,10,40.69,37.6,36.96,39.19,24658035
21,2015,11,39.8,36.54,39.0,38.11,24846880
21,2015,12,40.42,37.9,38.17,40.03,25520478
21,2016,1,40.37,37.47,39.17,39.15,28213329
21,2016,2,39.58,35.82,38.68,36.61,35871864
21,2016,3,41.67,37.88,36.74,41.82,19376131
21,2016,4,42.08,40.21,41.62,40.06,23400371
21,2016,5,43.2,41.21,40.11,42.65,19581730
21,2016,6,43.43,40.22,41.7,44.16,29065015
21,2016,7,45.97,44.33,44.18,45.97,23235619
21,2016,8,46.05,44.06,45.71,45.18,27247034
21,2016,9,47.82,43.89,44.64,45.91,29619062
21,2016,10,45.69,42.54,44.69,44.07,30706022
21,2016,11,44.91,40.5,43.3,42.1,35589416
21,2016,12,44.83,42.08,41.08,45.45,27701800
21,2017,1,45.69,44.3,44.67,44.07,18460932
21,2017,2,46.43,44.26,43.19,46.53,17535079
21,2017,3,46.24,43.25,45.95,44.35,26627293
21,2017,4,45.0,44.36,44.02,43.74,31061339
21,2017,5,44.02,43.16,43.03,42.92,25373609
21,2017,6,44.81,42.74,42.45,42.97,25546200
21,2017,7,45.21,42.65,42.87,45.55,24535014
21,2017,8,46.26,45.37,45.46,45.33,21182999
21,2017,9,46.47,43.87,45.21,43.86,17390023
21,2017,10,45.51,44.02,43.67,43.98,18488146
21,2017,11,45.41,44.31,43.8,44.09,19997122
21,2017,12,44.23,43.37,43.83,43.71,19146149
21,2018,1,43.79,40.71,43.2,41.84,20361466
21,2018,2,41.91,39.89,40.78,39.21,8515515
22,2013,2,42.03,38.74,38.09,41.99,15573252
22,2013,3,44.66,41.9,41.32,45.01,18161092
22,2013,4,47.43,45.09,44.79,47.54,16951712
22,2013,5,50.61,47.71,47.34,49.74,14562758
22,2013,6,51.87,49.05,49.02,50.91,10262015
22,2013,7,53.69,50.86,50.97,54.16,10138937
22,2013,8,56.03,53.82,54.5,53.04,12735552
22,2013,9,56.25,53.99,53.42,54.1,11351514
22,2013,10,59.75,54.32,53.77,58.48,13511924
22,2013,11,64.95,59.21,58.48,64.94,9537577
22,2013,12,66.51,64.29,64.94,66.37,12987140
22,2014,1,68.51,65.11,65.15,65.35,13240748
22,2014,2,65.43,63.9,63.93,65.63,14588935
22,2014,3,68.61,64.24,64.79,64.96,12481159
22,2014,4,67.16,63.77,65.18,67.41,11694368
22,2014,5,68.3,66.67,67.09,67.81,9218815
22,2014,6,69.48,66.13,67.51,65.55,12823523
22,2014,7,66.64,64.58,65.79,63.36,12456431
22,2014,8,66.74,63.97,63.2,66.75,8179615
22,2014,9,67.2,64.87,66.58,64.3,9406128
22,2014,10,68.32,61.55,63.02,68.22,12889229
22,2014,11,68.84,67.86,68.39,67.59,10961957
22,2014,12,69.69,66.42,66.95,68.43,11065829
22,2015,1,68.52,64.54,67.48,63.51,11069791
22,2015,2,66.55,60.74,63.27,61.27,14308580
22,2015,3,62.19,61.07,60.63,61.41,12163838
22,2015,4,62.1,60.52,60.73,61.46,10424118
22,2015,5,66.34,61.99,61.2,65.85,15472333
22,2015,6,68.83,66.1,65.57,67.0,14220286
22,2015,7,75.38,68.67,67.88,74.6,14432000
22,2015,8,79.85,74.05,75.03,74.35,14323327
22,2015,9,78.33,72.78,71.79,79.01,13073323
22,2015,10,82.58,78.25,77.83,81.53,13208342
22,2015,11,86.2,83.09,81.34,85.52,9306141
22,2015,12,86.55,80.27,85.05,80.54,11804519
22,2016,1,79.8,77.64,77.69,81.31,12848483
22,2016,2,80.85,67.69,80.61,71.1,19657461
22,2016,3,78.7,73.6,71.66,77.15,16332345
22,2016,4,84.87,77.8,76.56,84.57,13955558
22,2016,5,88.7,86.51,84.97,87.39,9695974
22,2016,6,87.0,82.48,85.72,86.31,12563646
22,2016,7,88.91,83.52,86.52,83.01,7374851
22,2016,8,89.53,83.44,82.82,89.55,7512040
22,2016,9,91.76,88.11,88.85,92.25,8071579
22,2016,10,92.0,80.94,90.25,80.52,10391723
22,2016,11,86.47,79.82,78.5,86.34,10412396
22,2016,12,94.12,86.71,86.31,92.86,9347400
22,2017,1,98.89,94.12,92.72,97.13,7221098
22,2017,2,98.68,91.88,97.05,99.0,8020194
22,2017,3,100.86,94.95,100.0,95.67,8840875
22,2017,4,97.16,94.04,93.95,96.24,6712621
22,2017,5,105.26,97.42,96.27,97.98,9153685
22,2017,6,105.85,99.06,98.06,103.69,8840771
22,2017,7,106.9,104.86,104.26,105.27,5503862
22,2017,8,105.3,94.78,103.97,94.69,7171717
22,2017,9,98.85,90.81,94.47,95.52,9743208
22,2017,10,101.77,95.54,95.07,100.65,10753241
22,2017,11,102.02,98.7,100.98,100.87,8561329
22,2017,12,101.96,99.08,98.1,100.84,8752505
22,2018,1,101.44,92.73,98.6,91.48,7967527
22,2018,2,93.21,89.02,91.22,88.49,2337498
23,2013,2,38.85,38.0,37.83,38.48,8777225
23,2013,3,40.95,38.37,37.95,41.31,14458744
23,2013,4,42.34,41.02,40.97,42.45,15289475
23,2013,5,45.61,43.25,42.44,43.68,12097029
23,2013,6,45.0,42.94,42.89,43.69,11098575
23,2013,7,45.58,43.91,43.8,44.38,9855187
23,2013,8,45.11,41.86,44.33,41.34,10592528
23,2013,9,44.75,42.16,41.11,43.65,14011500
23,2013,10,47.76,44.05,43.61,47.45,18221613
23,2013,11,48.14,47.13,47.0,46.54,9711539
23,2013,12,46.84,45.68,45.75,46.93,15453377
23,2014,1,49.23,46.34,46.09,46.23,16704684
23,2014,2,46.08,44.66,44.37,46.2,10631721
23,2014,3,49.38,46.16,45.53,47.58,11477935
23,2014,4,48.24,44.51,47.34,45.02,47252968
23,2014,5,47.68,44.7,44.83,45.83,20153673
23,2014,6,46.82,45.67,45.76,46.6,14852270
23,2014,7,47.09,45.86,46.49,45.0,13935259
23,2014,8,47.24,44.83,44.56,47.23,12032510
23,2014,9,47.34,45.02,46.98,45.36,17272262
23,2014,10,48.03,44.02,44.65,47.7,19920769
23,2014,11,48.32,47.88,47.6,47.95,11653275
23,2014,12,48.7,46.89,47.59,47.08,14358715
23,2015,1,47.84,45.12,46.53,44.43,14866325
23,2015,2,48.43,45.16,44.24,46.99,17619736
23,2015,3,47.77,46.18,46.6,46.75,18775013
23,2015,4,49.06,46.94,46.3,47.83,17898930
23,2015,5,49.38,47.52,47.88,48.45,26975732
23,2015,6,49.33,47.65,48.22,47.3,20698842
23,2015,7,48.23,47.42,47.58,47.43,17706015
23,2015,8,48.06,43.76,47.28,43.72,17366968
23,2015,9,42.83,41.1,42.18,41.28,27827132
23,2015,10,44.1,41.35,40.67,43.73,24625578
23,2015,11,44.32,43.3,42.91,43.75,17704258
23,2015,12,43.98,40.49,43.65,40.94,30372702
23,2016,1,40.4,37.17,39.86,37.64,27491778
23,2016,2,40.17,37.7,37.19,39.85,21356046
23,2016,3,44.47,40.32,39.89,44.48,19207282
23,2016,4,45.68,43.8,44.05,46.04,17318569
23,2016,5,48.46,46.7,46.16,48.34,59084394
23,2016,6,48.0,45.04,47.17,47.6,28358938
23,2016,7,49.51,47.58,47.27,49.19,20295249
23,2016,8,49.75,48.62,49.0,49.41,28457501
23,2016,9,51.0,49.54,49.06,50.87,19721202
23,2016,10,50.93,48.55,50.37,48.23,14436482
23,2016,11,51.78,47.84,47.53,50.35,19880020
23,2016,12,52.03,49.75,49.57,51.96,31546492
23,2017,1,54.26,52.33,51.8,53.83,17123337
23,2017,2,56.86,54.08,53.39,56.95,14514854
23,2017,3,57.71,56.43,57.04,56.54,23196680
23,2017,4,56.6,55.86,55.81,55.81,17466673
23,2017,5,57.42,55.2,55.67,56.73,20430073
23,2017,6,58.99,56.7,56.72,57.25,20481115
23,2017,7,59.57,57.26,57.53,58.79,13211110
23,2017,8,59.08,58.13,58.72,57.9,12847293
23,2017,9,61.87,57.99,57.92,61.55,19768153
23,2017,10,63.11,61.73,60.97,63.33,13036389
23,2017,11,66.81,63.77,63.45,65.83,26601100
23,2017,12,67.13,63.02,64.8,63.28,25370015
23,2018,1,70.21,62.92,62.04,68.32,23002038
23,2018,2,68.89,66.12,68.04,66.11,7405866
24,2013,2,38.62,35.58,34.78,36.96,70525456
24,2013,3,37.7,34.92,36.15,35.32,79045768
24,2013,4,43.09,33.7,34.81,43.91,88347593
24,2013,5,48.0,44.15,43.47,46.12,48746730
24,2013,6,46.22,41.69,44.91,42.55,38225551
24,2013,7,47.21,43.01,42.5,47.2,44574190
24,2013,8,47.78,46.2,47.34,45.98,27861063
24,2013,9,52.91,47.05,46.4,51.7,37685620
24,2013,10,52.44,46.07,51.51,44.76,61878468
24,2013,11,46.41,44.78,44.77,44.72,32967555
24,2013,12,47.9,44.6,44.0,47.18,48055020
24,2014,1,49.35,46.58,46.42,47.68,34336064
24,2014,2,62.93,46.96,45.59,61.13,82480945
24,2014,3,62.68,58.63,60.01,58.21,49076421
24,2014,4,59.62,52.55,58.59,53.07,52256874
24,2014,5,55.24,52.73,53.08,54.34,47548030
24,2014,6,61.83,54.71,53.53,61.06,38254975
24,2014,7,62.0,59.03,61.06,59.02,44141687
24,2014,8,60.98,56.94,56.89,60.42,28272317
24,2014,9,64.38,59.9,60.38,59.8,31539424
24,2014,10,60.98,54.05,57.9,60.3,51251661
24,2014,11,64.28,59.66,59.61,64.61,23795651
24,2014,12,64.65,61.37,62.96,62.96,28048954
24,2015,1,63.48,59.28,62.52,58.16,27032088
24,2015,2,71.7,58.6,56.85,69.51,40248470
24,2015,3,73.31,69.71,69.56,71.05,31684044
24,2015,4,77.1,70.98,69.88,73.78,32899640
24,2015,5,78.2,74.7,73.75,76.27,25371277
24,2015,6,76.38,70.29,74.71,69.82,31188215
24,2015,7,75.04,69.94,70.01,76.71,40177493
24,2015,8,76.06,68.22,74.98,71.31,37147892
24,2015,9,74.88,68.4,69.67,69.06,37901175
24,2015,10,74.99,61.75,68.14,60.82,59160982
24,2015,11,63.32,57.33,60.69,57.61,39963542
24,2015,12,57.62,52.54,57.46,52.63,45154237
24,2016,1,52.38,45.21,50.91,45.62,63400355
24,2016,2,55.35,41.53,44.31,53.97,84051989
24,2016,3,56.67,55.09,54.0,55.57,44511020
24,2016,4,55.17,51.11,54.24,50.99,48630282
24,2016,5,54.42,49.97,50.03,54.58,32234701
24,2016,6,55.24,52.69,53.73,55.93,35596440
24,2016,7,58.0,50.83,55.2,50.53,53906954
24,2016,8,55.25,49.7,50.19,54.9,41612209
24,2016,9,55.4,51.4,54.16,52.99,42480435
24,2016,10,69.76,53.74,52.63,69.47,59663624
24,2016,11,69.39,65.86,67.52,66.7,50573878
24,2016,12,68.85,64.14,63.5,66.68,29458511
24,2017,1,70.59,68.08,67.11,68.59,30565208
24,2017,2,70.0,62.88,67.76,62.6,51537086
24,2017,3,65.41,60.91,62.79,59.7,41280560
24,2017,4,61.81,58.74,57.86,60.94,38347003
24,2017,5,61.59,47.56,60.77,47.15,78787529
24,2017,6,51.3,48.32,47.08,49.81,49312649
24,2017,7,52.36,46.99,50.01,47.14,52162487
24,2017,8,48.09,45.25,47.22,47.15,36177305
24,2017,9,48.21,46.62,47.05,48.72,32420227
24,2017,10,55.65,50.08,48.72,52.25,50789369
24,2017,11,56.16,52.61,52.34,55.78,42821022
24,2017,12,67.45,55.88,54.74,65.04,65257491
24,2018,1,67.56,65.4,64.7,66.99,37182343
24,2018,2,67.75,64.04,65.75,64.48,18123285
25,2013,2,65.85,62.94,61.78,65.08,8355863
25,2013,3,65.47,62.15,63.38,62.52,13575971
25,2013,4,62.41,58.97,60.92,61.25,20383014
25,2013,5,68.32,60.0,59.05,66.92,14287383
25,2013,6,66.9,61.75,65.16,62.29,12737085
25,2013,7,66.33,62.01,62.58,62.01,18313510
25,2013,8,63.36,62.46,62.31,62.37,15062365
25,2013,9,63.92,62.71,61.7,62.94,14550244
25,2013,10,67.58,63.62,62.5,66.19,18099344
25,2013,11,69.19,67.01,66.11,68.71,8067634
25,2013,12,69.54,62.96,68.51,63.39,13219709
25,2014,1,66.69,63.34,62.6,64.18,14072283
25,2014,2,65.66,62.61,62.15,65.99,10451202
25,2014,3,66.78,64.44,65.16,66.42,11598026
25,2014,4,67.79,65.7,65.88,67.04,11170186
25,2014,5,69.36,67.89,67.26,69.19,10377796
25,2014,6,72.13,69.81,68.86,71.5,10106737
25,2014,7,76.03,66.71,71.75,61.34,41084532
25,2014,8,63.4,60.96,60.75,63.58,24991183
25,2014,9,65.19,60.2,63.58,58.9,20909112
25,2014,10,61.68,54.06,57.28,58.38,36253237
25,2014,11,62.47,59.02,58.26,59.04,25027330
25,2014,12,62.14,56.25,58.08,60.13,27138538
25,2015,1,60.37,48.83,59.69,48.26,59598325
25,2015,2,56.34,48.76,47.31,56.57,31076849
25,2015,3,56.65,51.31,55.83,52.84,26246689
25,2015,4,60.25,52.71,52.23,59.7,22276195
25,2015,5,64.24,60.66,59.81,60.15,23978596
25,2015,6,61.3,56.84,59.79,55.27,19998770
25,2015,7,55.46,50.11,53.82,54.2,22206149
25,2015,8,54.24,43.66,53.0,45.21,29057536
25,2015,9,46.09,42.23,42.6,44.1,39899552
25,2015,10,54.33,45.23,44.1,53.52,31348036
25,2015,11,54.94,48.07,54.06,53.56,34570437
25,2015,12,57.41,47.97,52.83,56.01,25501105
25,2016,1,55.86,48.02,54.27,52.64,28317581
25,2016,2,56.6,50.02,50.97,56.22,29165964
25,2016,3,63.88,57.89,57.0,63.93,27913484
25,2016,4,67.67,65.48,63.4,66.16,28484500
25,2016,5,80.0,67.57,66.18,78.5,34923330
25,2016,6,83.95,78.09,77.53,79.31,55969999
25,2016,7,86.42,80.21,79.45,84.17,21708920
25,2016,8,84.51,81.25,83.58,79.97,32014911
25,2016,9,84.87,76.44,79.56,85.49,27238040
25,2016,10,85.2,80.95,84.09,83.55,14991845
25,2016,11,86.61,80.16,82.22,87.78,23195324
25,2016,12,91.68,85.98,85.4,86.08,17073270
25,2017,1,95.82,88.11,86.98,92.64,17797777
25,2017,2,95.8,92.8,91.66,101.51,18419296
25,2017,3,106.07,102.67,102.0,105.64,27656612
25,2017,4,108.28,104.63,103.83,108.91,16615181
25,2017,5,112.79,108.63,107.0,113.6,18591633
25,2017,6,115.22,105.69,112.89,105.54,29023639
25,2017,7,119.5,106.53,105.34,115.8,25176156
25,2017,8,120.62,110.28,115.3,116.26,33994326
25,2017,9,136.5,118.86,116.63,136.31,30830268
25,2017,10,141.0,136.88,133.84,140.89,25147048
25,2017,11,143.53,134.81,140.85,134.32,27966466
25,2017,12,134.86,128.2,130.01,127.89,22426964
25,2018,1,137.52,112.08,128.49,111.59,48206422
25,2018,2,110.92,108.52,108.96,106.63,13110732
26,2013,2,33.07,31.43,32.19,31.44,10680066
26,2013,3,33.44,31.16,30.7,33.51,10108041
26,2013,4,33.4,30.95,32.24,33.12,23535593
26,2013,5,38.15,33.08,32.38,35.75,23517285
26,2013,6,37.15,34.68,35.76,37.04,12490319
26,2013,7,44.0,38.0,37.01,43.04,18523883
